,precision,recall,f1_score,precision_at_10_percent,precision_at_30_percent,precision_at_50_percent,precision_at_70_percent,precision_at_90_percent,recall_at_sizeof_ground_truth
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-00-cos,0.7744360902255639,0.8142292490118577,0.7938342967244701,0.7991803278688525,0.32103825136612024,0.1944216570959803,0.1406799531066823,0.11531449407474932,0.7786561264822134
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-00-euc,0.7744360902255639,0.8142292490118577,0.7938342967244701,0.7991803278688525,0.32103825136612024,0.1944216570959803,0.1406799531066823,0.11531449407474932,0.7786561264822134
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-01-cos,0.7723880597014925,0.8181818181818182,0.7946257197696737,0.7777777777777778,0.31216931216931215,0.19062748212867356,0.14293817356778218,0.11160123511248346,0.7786561264822134
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-01-euc,0.7761194029850746,0.8221343873517787,0.7984644913627639,0.78,0.315086782376502,0.19310897435897437,0.14310246136233543,0.1126447016918967,0.7786561264822134
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-02-cos,0.7761194029850746,0.8221343873517787,0.7984644913627639,0.7795275590551181,0.3110236220472441,0.19606299212598424,0.1422947131608549,0.11067366579177602,0.782608695652174
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-02-euc,0.7761194029850746,0.8221343873517787,0.7984644913627639,0.7786561264822134,0.31704095112285335,0.19746233148295003,0.1432616081540204,0.11145374449339207,0.7786561264822134
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-03-cos,0.7947761194029851,0.841897233201581,0.817658349328215,0.7803921568627451,0.32287581699346407,0.1970172684458399,0.14189568143578238,0.11033580462276493,0.782608695652174
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-03-euc,0.8022388059701493,0.849802371541502,0.8253358925143954,0.7834645669291339,0.31496062992125984,0.19606299212598424,0.1422947131608549,0.11067366579177602,0.7865612648221344
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-04-cos,0.8059701492537313,0.8537549407114624,0.8291746641074855,0.788235294117647,0.3241830065359477,0.1984313725490196,0.14173669467787114,0.110239651416122,0.7944664031620553
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-04-euc,0.8022388059701493,0.849802371541502,0.8253358925143954,0.792156862745098,0.32503276539973786,0.1988993710691824,0.1420550252667041,0.11052861511577108,0.7984189723320159
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-05-cos,0.8059701492537313,0.8537549407114624,0.8291746641074855,0.79296875,0.3237597911227154,0.19827586206896552,0.14165733482642778,0.11019163763066202,0.7944664031620553
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-05-euc,0.8059701492537313,0.8537549407114624,0.8291746641074855,0.803921568627451,0.3241830065359477,0.1984313725490196,0.14173669467787114,0.110239651416122,0.8063241106719368
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-06-cos,0.8097014925373134,0.857707509881423,0.8330134357005758,0.79296875,0.32506527415143605,0.19827586206896552,0.14165733482642778,0.11019163763066202,0.7984189723320159
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-06-euc,0.8059701492537313,0.8537549407114624,0.8291746641074855,0.8,0.3241830065359477,0.1984313725490196,0.14173669467787114,0.110239651416122,0.8023715415019763
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-07-cos,0.8208955223880597,0.8695652173913043,0.8445297504798465,0.80859375,0.32114882506527415,0.19827586206896552,0.14165733482642778,0.11019163763066202,0.8181818181818182
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-07-euc,0.8208955223880597,0.8695652173913043,0.8445297504798465,0.8125,0.3237597911227154,0.19827586206896552,0.14165733482642778,0.11019163763066202,0.8181818181818182
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-08-cos,0.8171641791044776,0.8656126482213439,0.8406909788867561,0.80078125,0.3093994778067885,0.19670846394984326,0.14165733482642778,0.11019163763066202,0.8102766798418972
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-08-euc,0.8171641791044776,0.8656126482213439,0.8406909788867561,0.8125,0.3198433420365535,0.19827586206896552,0.14165733482642778,0.11019163763066202,0.8181818181818182
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-09-cos,0.8097014925373134,0.857707509881423,0.8330134357005758,0.7734375,0.3028720626631854,0.1920062695924765,0.14109742441209405,0.11019163763066202,0.7747035573122529
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-09-euc,0.8208955223880597,0.8695652173913043,0.8445297504798465,0.7734375,0.30548302872062666,0.19670846394984326,0.14165733482642778,0.11019163763066202,0.7747035573122529
valentwin-academic_papers-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-10-cos,0.7873134328358209,0.83399209486166,0.8099808061420346,0.76171875,0.2898172323759791,0.18887147335423196,0.13941769316909294,0.11019163763066202,0.7628458498023716
