,precision,recall,f1_score,precision_at_10_percent,precision_at_30_percent,precision_at_50_percent,precision_at_70_percent,precision_at_90_percent,recall_at_sizeof_ground_truth
valentwin-restaurants-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-00-cos,0.6923076923076923,0.7906976744186046,0.738238841978287,0.7661971830985915,0.32831608654750705,0.19875776397515527,0.14400968132311415,0.11390021964229684,0.7260981912144703
valentwin-restaurants-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-00-euc,0.6923076923076923,0.7906976744186046,0.738238841978287,0.7661971830985915,0.32831608654750705,0.19875776397515527,0.14400968132311415,0.11390021964229684,0.7260981912144703
valentwin-restaurants-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-01-cos,0.6914414414414415,0.7932816537467701,0.7388688327316486,0.7206572769953051,0.27507836990595613,0.16933207902163688,0.1219758064516129,0.09618400418191322,0.7493540051679587
valentwin-restaurants-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-01-euc,0.6975169300225733,0.7984496124031008,0.744578313253012,0.7321867321867321,0.28665028665028663,0.17649950835791545,0.1271067415730337,0.10049153468050245,0.7493540051679587
valentwin-restaurants-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-02-cos,0.6959459459459459,0.7984496124031008,0.7436823104693141,0.6763485477178424,0.24722991689750692,0.15087281795511223,0.10952804986642921,0.08681597783421842,0.7648578811369509
valentwin-restaurants-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-02-euc,0.7004504504504504,0.8036175710594315,0.7484957882069795,0.7164835164835165,0.26265590608950845,0.16065140845070422,0.1160012574662056,0.09146490584494986,0.7751937984496124
valentwin-restaurants-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-03-cos,0.7027027027027027,0.8062015503875969,0.7509025270758124,0.6361867704280155,0.23281452658884566,0.1436356558972363,0.10397553516819572,0.08302702702702702,0.7958656330749354
valentwin-restaurants-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-03-euc,0.7117117117117117,0.8165374677002584,0.7605294825511432,0.6646341463414634,0.24694708276797828,0.1502442996742671,0.10875254434428613,0.08550101786926034,0.7906976744186046
valentwin-restaurants-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-04-cos,0.7162162162162162,0.8217054263565892,0.7653429602888085,0.6299810246679317,0.2298923369221026,0.1405775075987842,0.10176390773405698,0.08127506860882415,0.8242894056847545
valentwin-restaurants-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-04-euc,0.7162162162162162,0.8217054263565892,0.7653429602888085,0.6479690522243714,0.23404255319148937,0.14396284829721362,0.103400608238872,0.08256288970113954,0.8062015503875969
