,precision,recall,f1_score,precision_at_10_percent,precision_at_30_percent,precision_at_50_percent,precision_at_70_percent,precision_at_90_percent,recall_at_sizeof_ground_truth
valentwin-25ksep11-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-00-cos,0.9633507853403142,1.0,0.9813333333333333,0.4978540772532189,0.5279770444763271,0.31669535283993117,0.22618315918869084,0.1759923481587757,0.6711956521739131
valentwin-25ksep11-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-00-euc,0.9633507853403142,1.0,0.9813333333333333,0.4978540772532189,0.5279770444763271,0.31669535283993117,0.22618315918869084,0.1759923481587757,0.6711956521739131
valentwin-25ksep11-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-01-cos,0.9083769633507853,0.9429347826086957,0.9253333333333333,0.9111969111969112,0.47361647361647363,0.28416988416988415,0.2029784886927744,0.15787215787215786,0.7255434782608695
valentwin-25ksep11-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-01-euc,0.9083769633507853,0.9429347826086957,0.9253333333333333,0.9090909090909091,0.4861294583883752,0.29160063391442154,0.2082625919637804,0.16204315279612505,0.7228260869565217
valentwin-25ksep11-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-02-cos,0.9083769633507853,0.9429347826086957,0.9253333333333333,0.9018181818181819,0.44606060606060605,0.2678311499272198,0.19126819126819128,0.14874696847210994,0.7282608695652174
valentwin-25ksep11-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-02-euc,0.9083769633507853,0.9429347826086957,0.9253333333333333,0.9135338345864662,0.46115288220551376,0.2768999247554552,0.19774314884470715,0.1537818637693272,0.7255434782608695
valentwin-25ksep11-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-03-cos,0.9083769633507853,0.9429347826086957,0.9253333333333333,0.8920863309352518,0.4417767106842737,0.26512968299711814,0.1893978383942357,0.14731785428342675,0.7282608695652174
valentwin-25ksep11-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-03-euc,0.9083769633507853,0.9429347826086957,0.9253333333333333,0.9018181818181819,0.44606060606060605,0.2678311499272198,0.19126819126819128,0.14874696847210994,0.7282608695652174
valentwin-25ksep11-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-04-cos,0.9083769633507853,0.9429347826086957,0.9253333333333333,0.8888888888888888,0.4407185628742515,0.26436781609195403,0.1888147768086198,0.1469061876247505,0.7282608695652174
valentwin-25ksep11-n-100-hn-10-selective-neg-lr-3e5-bs-512-cos-cnw-04-euc,0.9083769633507853,0.9429347826086957,0.9253333333333333,0.8920863309352518,0.4423076923076923,0.2653208363374189,0.18949536560247168,0.14743589743589744,0.7282608695652174
